Article,Link,Date
武汉中原电子集团党委书记蒋开勤接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202208/t20220811_210800.html,2022-08-11
重庆中烟工业党组成员雷樟泉接受审查调查,https://www.ccdi.gov.cn/yaowenn/202208/t20220809_210289.html,2022-08-09
国务院国资委轻工机关服务中心原主任王兵接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202208/t20220805_209672.html,2022-08-05
国务院国资委有色金属机关服务中心原主任李勤接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202208/t20220805_209671.html,2022-08-05
原武汉铁路局党委委员、常务副局长张清源接受审查调查,https://www.ccdi.gov.cn/yaowenn/202208/t20220803_209037.html,2022-08-03
中国进出口银行内蒙古分行副行长王晖接受审查调查,https://www.ccdi.gov.cn/yaowenn/202208/t20220801_208523.html,2022-08-01
中信正业原党委书记、董事长柳明接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220730_208344.html,2022-07-30
中国石油综合管理部原副主任范宁接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220728_207804.html,2022-07-29
中国光大控股有限公司原党委书记陈爽接受监察调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220726_207433.html,2022-07-26
黑龙江省消防救援总队副政委苏静中接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220725_207291.html,2022-07-25
银保监会河南监管局一级巡视员李焕亭接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220724_206985.html,2022-07-24
中国盐业集团有限公司党委副书记董永胜接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220722_206866.html,2022-07-22
中国移动原市场经营部资深经理陆文昌接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220722_206655.html,2022-07-22
中国进出口银行客户服务管理部总经理戴世宏接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220718_205780.html,2022-07-18
原银监会处非办巡视员宋占英接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220717_205515.html,2022-07-17
新兴际华集团原党委委员程爱民接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220717_205521.html,2022-07-15
国家开发银行国开发展基金管理部原副主任路军接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220717_205522.html,2022-07-15
工商银行广东省分行原副行长周杰接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220717_205527.html,2022-07-15
中化泉州石化有限公司副总经理杜永智接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220713_204785.html,2022-07-13
原青藏铁路公司党委副书记王忠玉接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220713_204709.html,2022-07-12
南方电网出资企业专职董事唐广学接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220711_204220.html,2022-07-11
海南测绘地理信息局原党组书记、局长王冬滨接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220707_203744.html,2022-07-07
中国铝业所属云南铜业公司党委副书记刘远照接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220707_203699.html,2022-07-07
中国国际经济交流中心博士后科研工作站主任王宪磊接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220707_203621.html,2022-07-07
国开行新疆分行原行长饶国平接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220706_203463.html,2022-07-06
建行研修中心华南研修院副院长李保奇接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220706_203416.html,2022-07-06
中储粮监督检查专项巡查组巡查专员任金祥接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220704_202889.html,2022-07-04
中行河北分行原首席业务经理何方恩接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220704_202759.html,2022-07-03
银保监会海南监管局一级巡视员秦会忠接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202207/t20220703_202700.html,2022-07-03
原中国铁路总公司运输局副局长陈伯施接受审查调查,https://www.ccdi.gov.cn/yaowenn/202207/t20220701_202560.html,2022-07-01
福州海关原党委书记、关长宇方成接受审查调查,https://www.ccdi.gov.cn/yaowenn/202206/t20220629_202068.html,2022-06-30
中国工程物理研究院电子工程研究所原党委书记程永生接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202206/t20220623_201085.html,2022-06-23
山东中烟工业公司原党组书记韩林接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202206/t20220622_200702.html,2022-06-22
云南省消防救援总队总队长赵文生接受审查调查,https://www.ccdi.gov.cn/yaowenn/202206/t20220621_200596.html,2022-06-21
中储粮储运有限公司原副总经理索学君接受审查调查,https://www.ccdi.gov.cn/yaowenn/202206/t20220620_200331.html,2022-06-20
中国石油天然气集团有限公司纪检监察组原副组长李大勇接受审查调查,https://www.ccdi.gov.cn/yaowenn/202206/t20220617_199883.html,2022-06-17
国家开发银行河南分行原行长傅小东接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202206/t20220616_199685.html,2022-06-16
保险保障基金公司风险处置与法律事务部原总监符飞接受审查调查,https://www.ccdi.gov.cn/yaowenn/202206/t20220616_199486.html,2022-06-16
中国青旅集团原副总经理伞翔宇接受审查调查,https://www.ccdi.gov.cn/yaowenn/202206/t20220613_198760.html,2022-06-13
中国证监会山东证监局原局长冯鹤年接受审查调查,https://www.ccdi.gov.cn/yaowenn/202206/t20220610_198337.html,2022-06-10
中铁七局集团有限公司监事会主席陈勇接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202206/t20220610_198386.html,2022-06-10
中国进出口银行原基建办主任王学超接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202206/t20220607_197706.html,2022-06-07
江门海关原副巡视员王洪接受审查调查,https://www.ccdi.gov.cn/yaowenn/202206/t20220606_197268.html,2022-06-06
中国工商银行云南省分行原行长蒋玉林接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202206/t20220604_197083.html,2022-06-04
中国证监会会计部原主任王宗成接受审查调查,https://www.ccdi.gov.cn/yaowenn/202206/t20220602_196686.html,2022-06-02
中国铁路呼和浩特局集团副总经理王斌接受审查调查,https://www.ccdi.gov.cn/yaowenn/202206/t20220601_196391.html,2022-06-01
中国人民财产保险公司原总裁林智勇接受审查调查,https://www.ccdi.gov.cn/yaowenn/202205/t20220530_195865.html,2022-05-31
国家工业信息安全发展研究中心原副主任董大健接受审查调查,https://www.ccdi.gov.cn/yaowenn/202205/t20220527_195542.html,2022-05-27
原黑龙江省电力有限公司总经理姜魁接受审查调查,https://www.ccdi.gov.cn/yaowenn/202205/t20220524_194620.html,2022-05-24
海关总署统计分析司原副司长张炳政接受审查调查,https://www.ccdi.gov.cn/yaowenn/202205/t20220523_194162.html,2022-05-23
中国人民银行贵阳中心支行副行长刘莹接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202206/t20220616_199504.html,2022-05-23
中国人民银行昆明中心支行原副行长段会全接受审查调查,https://www.ccdi.gov.cn/yaowenn/202205/t20220523_194472.html,2022-05-23
证监会湖南监管局二级巡视员朱治龙接受审查调查,https://www.ccdi.gov.cn/yaowenn/202205/t20220520_193878.html,2022-05-20
人保投控原党委委员苏新发接受监察调查,https://www.ccdi.gov.cn/yaowenn/202205/t20220518_193526.html,2022-05-19
中国人民银行货币政策司原司长孙国峰接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202206/t20220616_199505.html,2022-05-18
中国出口信用保险公司宁波分公司总经理助理沈曙寰接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202205/t20220515_192626.html,2022-05-12
国家卫健委人口文化发展中心原主任奉雯接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202205/t20220512_192031.html,2022-05-11
中国建设银行机构业务部原总经理黄曦接受审查调查,https://www.ccdi.gov.cn/yaowenn/202205/t20220511_191875.html,2022-05-11
光大银行南宁分行原党委书记苏树德接受审查调查,https://www.ccdi.gov.cn/yaowenn/202205/t20220510_191688.html,2022-05-10
中国大地财产保险股份有限公司原党委副书记陈勇接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202205/t20220515_192628.html,2022-05-08
中国银行甘肃省分行副行长高海生接受审查调查,https://www.ccdi.gov.cn/yaowenn/202205/t20220508_191210.html,2022-05-08
水利部建设司正司级督察专员田克军接受审查调查,https://www.ccdi.gov.cn/yaowenn/202204/t20220427_189343.html,2022-04-28
水利部机关服务中心（局）原副局级干部李志忠接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202204/t20220427_189071.html,2022-04-27
太平财险内蒙古分公司原党委副书记邵立接受审查调查,https://www.ccdi.gov.cn/yaowenn/202204/t20220426_188966.html,2022-04-26
中轻公司原副总经理王晖接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202204/t20220424_188410.html,2022-04-24
招商银行股份有限公司原党委书记、行长田惠宇接受中央纪委国家监委纪律审查和监察调查,https://www.ccdi.gov.cn/toutiaon/202204/t20220422_188114.html,2022-04-22
国家国防科技工业局原司长姚斌接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202204/t20220422_188206.html,2022-04-22
中国农业银行大连市分行副行长李传文接受审查调查,https://www.ccdi.gov.cn/yaowenn/202204/t20220413_185962.html,2022-04-13
建设银行深圳市分行原风险总监韩凤林接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202204/t20220422_188215.html,2022-04-22
交通银行四川省分行原副行长刘志刚接受审查调查,https://www.ccdi.gov.cn/yaowenn/202204/t20220421_187735.html,2022-04-21
贵州电网有限责任公司原工会主席张帆接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202204/t20220420_187659.html,2022-04-20
中国建设银行深圳市分行原行长王业接受审查调查,https://www.ccdi.gov.cn/yaowenn/202204/t20220412_185756.html,2022-04-12
原银监会农村中小金融机构监管部主任姜丽明接受审查调查,https://www.ccdi.gov.cn/yaowenn/202204/t20220402_183968.html,2022-04-02
中国能建总经理助理任生春接受纪律审查和监察调查,https://www.ccdi.gov.cn/yaowenn/202204/t20220401_183855.html,2022-04-01
中储粮安徽分公司副总经理胡群接受审查调查,https://www.ccdi.gov.cn/yaowenn/202204/t20220401_183830.html,2022-04-01
中铝山西区域铝土矿采购统筹协调工作组组长裴卫东接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202203/t20220331_183578.html,2022-03-31
中铝集团所属企业专职董事邓建杰接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202203/t20220331_183577.html,2022-03-31
湛江海关党委委员、副关长郑伟明接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202203/t20220331_183285.html,2022-03-31
司法部信息中心主任林振文接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202203/t20220330_182909.html,2022-03-29
银保监会广东监管局二级巡视员李兵接受审查调查,https://www.ccdi.gov.cn/yaowenn/202203/t20220324_179833.html,2022-03-24
中国航空工业科信部信息化办公室主任刘增进接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202203/t20220312_177419.html,2022-03-12
海油工程原党委委员、副总裁于长生接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202203/t20220307_176197.html,2022-03-07
中国供销集团原副董事长管爱国接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202407/t20240728_364449.html,2022-03-01
国家电网有限公司原物资部主任陈晓林接受审查调查,https://www.ccdi.gov.cn/yaowenn/202202/t20220226_174352.html,2022-02-26
无锡市消防救援支队原支队长刘平接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202202/t20220222_173491.html,2022-02-22
原湖北煤矿安全监察局一级巡视员严寅初接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202202/t20220224_173889.html,2022-02-24
人民银行昆明中心支行原行长杨小平接受审查调查,https://www.ccdi.gov.cn/yaowenn/202202/t20220207_169541.html,2022-02-07
中国进出口银行北京分行行长李莅接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202201/t20220127_167423.html,2022-01-26
云南中烟工业公司党组副书记周涛接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202201/t20220124_166635.html,2022-01-24
贵州电网公司原党组书记唐斯庆接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202201/t20220118_165288.html,2022-01-18
财政部资产管理司副司长赖永添接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202201/t20220111_163732.html,2022-01-11
中国海关出版社有限公司副经理张静涛接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202201/t20220110_163223.html,2022-01-10
光大银行原党委副书记、副行长张华宇接受监察调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202201/t20220105_162265.html,2022-01-04
人民银行机关服务中心原主任牟善刚接受审查调查,https://www.ccdi.gov.cn/yaowenn/202112/t20211231_161415.html,2022-01-04
国家电力投资集团原专家委委员王志平接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202112/t20211230_161219.html,2021-12-30
中国农业发展银行巡视办原主任贾楞接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202112/t20211223_160062.html,2021-12-23
国家卫健委干部培训中心纪委书记张智接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202112/t20211223_160049.html,2021-12-22
国家电投上海发电设备成套设计研究院副总经理李斌接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202112/t20211220_159746.html,2021-12-20
中国建设银行授信审批部副总经理级专职贷款审批人李年丰接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202112/t20211216_159324.html,2021-12-16
中国民航机场建设集团有限公司副总经理肖亮接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202112/t20211213_158051.html,2021-12-13
中国银保监会上海监管局局长韩沂接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202112/t20211203_151084.html,2021-12-03
原中国银监会辽宁监管局局长李林接受审查调查,https://www.ccdi.gov.cn/yaowenn/202112/t20211211_157719.html,2021-12-11
中国工商银行湖南省分行原行长张恪理接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202112/t20211202_151082.html,2021-12-02
中国人民财产保险公司副总裁沈东接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202112/t20211203_151083.html,2021-12-03
中储粮湖南分公司原副总经理张重咏接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202112/t20211201_155020.html,2021-12-01
中国银保监会江西监管局原二级巡视员章莳安接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202111/t20211130_155019.html,2021-11-30
江西中烟工业有限责任公司原总经理姚庆艳接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202111/t20211129_155018.html,2021-11-29
中储粮辽宁分公司副总经理孙立国接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202111/t20211127_151081.html,2021-11-27
农行河北省分行副行长赵立宏接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202111/t20211125_151080.html,2021-11-25
交通运输部安质司副司长彭付平接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202111/t20211125_151079.html,2021-11-25
中储粮成都分公司副总经理唐丞有接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202111/t20211123_151078.html,2021-11-23
光大银行交易银行部总经理夏伟接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202111/t20211123_151077.html,2021-11-23
华芯投资管理有限责任公司原副总裁高松涛接受监察调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202111/t20211119_151076.html,2021-11-19
国家电投河南电力有限公司党委副书记许金莹接受审查调查,https://www.ccdi.gov.cn/scdcn/zyyj/zjsc/202111/t20211115_151075.html,2021-11-15
